fecha,casos,departamento,cantidad
2021-09-03,indice_de_positividad_promedio,pando,27
2021-09-03,indice_de_positividad_promedio,potosi,28
2021-09-03,indice_de_positividad_promedio,santa cruz,25
2021-09-03,indice_de_positividad_promedio,tarija,32
2021-09-03,recuperados_acumulados,beni,19465
2021-09-03,recuperados_acumulados,chuquisaca,25922
2021-09-03,recuperados_acumulados,cochabamba,70550
2021-09-03,recuperados_acumulados,la paz,83590
2021-09-03,recuperados_acumulados,oruro,22390
2021-09-03,recuperados_acumulados,pando,4566
2021-09-03,recuperados_acumulados,potosi,21175
2021-09-03,recuperados_acumulados,santa cruz,159710
2021-09-03,recuperados_acumulados,tarija,31377
2021-09-04,casos_activos,beni,87
2021-09-04,casos_activos,chuquisaca,5060
2021-09-04,casos_activos,cochabamba,856
2021-09-04,casos_activos,la paz,14535
2021-09-04,casos_activos,oruro,405
2021-09-04,casos_activos,pando,1934
2021-09-04,casos_activos,potosi,1505
2021-09-04,casos_activos,santa cruz,4051
2021-09-04,casos_activos,tarija,6124
2021-09-04,casos_acumulados,beni,20450
2021-09-04,casos_acumulados,chuquisaca,32505
2021-09-04,casos_acumulados,cochabamba,74196
2021-09-04,casos_acumulados,la paz,101018
2021-09-04,casos_acumulados,oruro,24124
2021-09-04,casos_acumulados,pando,6824
2021-09-04,casos_acumulados,potosi,23536
2021-09-04,casos_acumulados,santa cruz,171332
2021-09-04,casos_acumulados,tarija,38524
2021-09-04,casos_nuevos,beni,7
2021-09-04,casos_nuevos,chuquisaca,20
2021-09-04,casos_nuevos,cochabamba,18
2021-09-04,casos_nuevos,la paz,98
2021-09-04,casos_nuevos,oruro,24
2021-09-04,casos_nuevos,pando,0
2021-09-04,casos_nuevos,potosi,24
2021-09-04,casos_nuevos,santa cruz,61
2021-09-04,casos_nuevos,tarija,37
2021-09-04,decesos_acumulados,beni,893
2021-09-04,decesos_acumulados,chuquisaca,1369
2021-09-04,decesos_acumulados,cochabamba,2756
2021-09-04,decesos_acumulados,la paz,2636
2021-09-04,decesos_acumulados,oruro,1323
2021-09-04,decesos_acumulados,pando,324
2021-09-04,decesos_acumulados,potosi,821
2021-09-04,decesos_acumulados,santa cruz,7373
2021-09-04,decesos_acumulados,tarija,1012
2021-09-04,decesos_nuevos,beni,0
2021-09-04,decesos_nuevos,chuquisaca,1
2021-09-04,decesos_nuevos,cochabamba,0
2021-09-04,decesos_nuevos,la paz,3
2021-09-04,decesos_nuevos,oruro,1
2021-09-04,decesos_nuevos,pando,0
2021-09-04,decesos_nuevos,potosi,1
2021-09-04,decesos_nuevos,santa cruz,4
2021-09-04,decesos_nuevos,tarija,0
2021-09-04,indice_de_positividad,beni,28
2021-09-04,indice_de_positividad,chuquisaca,27
2021-09-04,indice_de_positividad,cochabamba,18
2021-09-04,indice_de_positividad,la paz,60
2021-09-04,indice_de_positividad,oruro,26
2021-09-04,indice_de_positividad,pando,26
2021-09-04,indice_de_positividad,potosi,29
2021-09-04,indice_de_positividad,santa cruz,19
2021-09-04,indice_de_positividad,tarija,30
2021-09-04,indice_de_positividad_promedio,beni,30
2021-09-04,indice_de_positividad_promedio,chuquisaca,24
2021-09-04,indice_de_positividad_promedio,cochabamba,20
2021-09-04,indice_de_positividad_promedio,la paz,20
2021-09-04,indice_de_positividad_promedio,oruro,28
2021-09-04,indice_de_positividad_promedio,pando,27
2021-09-04,indice_de_positividad_promedio,potosi,28
2021-09-04,indice_de_positividad_promedio,santa cruz,25
2021-09-04,indice_de_positividad_promedio,tarija,32
2021-09-04,recuperados_acumulados,beni,19470
2021-09-04,recuperados_acumulados,chuquisaca,26076
2021-09-04,recuperados_acumulados,cochabamba,70584
2021-09-04,recuperados_acumulados,la paz,83847
2021-09-04,recuperados_acumulados,oruro,22396
2021-09-04,recuperados_acumulados,pando,4566
2021-09-04,recuperados_acumulados,potosi,21210
2021-09-04,recuperados_acumulados,santa cruz,159908
2021-09-04,recuperados_acumulados,tarija,31388
2021-09-06,casos_activos,beni,181
2021-09-06,casos_activos,chuquisaca,4809
2021-09-06,casos_activos,cochabamba,826
2021-09-06,casos_activos,la paz,14072
2021-09-06,casos_activos,oruro,437
2021-09-06,casos_activos,pando,1892
2021-09-06,casos_activos,potosi,1473
2021-09-06,casos_activos,santa cruz,3903
2021-09-06,casos_activos,tarija,5898
2021-09-06,casos_acumulados,beni,20552
2021-09-06,casos_acumulados,chuquisaca,32569
2021-09-06,casos_acumulados,cochabamba,74289
2021-09-06,casos_acumulados,la paz,101089
2021-09-06,casos_acumulados,oruro,24163
2021-09-06,casos_acumulados,pando,6826
2021-09-06,casos_acumulados,potosi,23562
2021-09-06,casos_acumulados,santa cruz,171462
2021-09-06,casos_acumulados,tarija,38603
2021-09-06,casos_nuevos,beni,6
2021-09-06,casos_nuevos,chuquisaca,43
2021-09-06,casos_nuevos,cochabamba,72
2021-09-06,casos_nuevos,la paz,19
2021-09-06,casos_nuevos,oruro,7
2021-09-06,casos_nuevos,pando,2
2021-09-06,casos_nuevos,potosi,17
2021-09-06,casos_nuevos,santa cruz,108
2021-09-06,casos_nuevos,tarija,69
2021-09-06,decesos_acumulados,beni,893
2021-09-06,decesos_acumulados,chuquisaca,1369
2021-09-06,decesos_acumulados,cochabamba,2756
2021-09-06,decesos_acumulados,la paz,2641
2021-09-06,decesos_acumulados,oruro,1325
2021-09-06,decesos_acumulados,pando,324
2021-09-06,decesos_acumulados,potosi,821
2021-09-06,decesos_acumulados,santa cruz,7373
2021-09-06,decesos_acumulados,tarija,1012
2021-09-06,decesos_nuevos,beni,0
2021-09-06,decesos_nuevos,chuquisaca,0
2021-09-06,decesos_nuevos,cochabamba,0
2021-09-06,decesos_nuevos,la paz,2
2021-09-06,decesos_nuevos,oruro,0
2021-09-06,decesos_nuevos,pando,0
2021-09-06,decesos_nuevos,potosi,0
2021-09-06,decesos_nuevos,santa cruz,0
2021-09-06,decesos_nuevos,tarija,0
2021-09-06,indice_de_positividad,beni,28
2021-09-06,indice_de_positividad,chuquisaca,27
2021-09-06,indice_de_positividad,cochabamba,18
2021-09-06,indice_de_positividad,la paz,60
2021-09-06,indice_de_positividad,oruro,26
2021-09-06,indice_de_positividad,pando,26
2021-09-06,indice_de_positividad,potosi,29
2021-09-06,indice_de_positividad,santa cruz,19
2021-09-06,indice_de_positividad,tarija,30
2021-09-06,indice_de_positividad_promedio,beni,29
2021-09-06,indice_de_positividad_promedio,chuquisaca,24
2021-09-06,indice_de_positividad_promedio,cochabamba,20
2021-09-06,indice_de_positividad_promedio,la paz,20
2021-09-06,indice_de_positividad_promedio,oruro,28
2021-09-06,indice_de_positividad_promedio,pando,27
2021-09-06,indice_de_positividad_promedio,potosi,28
2021-09-06,indice_de_positividad_promedio,santa cruz,25
2021-09-06,indice_de_positividad_promedio,tarija,31
2021-09-06,recuperados_acumulados,beni,19478
2021-09-06,recuperados_acumulados,chuquisaca,26391
2021-09-06,recuperados_acumulados,cochabamba,70707
2021-09-06,recuperados_acumulados,la paz,84376
2021-09-06,recuperados_acumulados,oruro,22401
2021-09-06,recuperados_acumulados,pando,4610
2021-09-06,recuperados_acumulados,potosi,21268
2021-09-06,recuperados_acumulados,santa cruz,160186
2021-09-06,recuperados_acumulados,tarija,31693
2021-09-07,casos_activos,beni,87
2021-09-07,casos_activos,chuquisaca,4691
2021-09-07,casos_activos,cochabamba,829
2021-09-07,casos_activos,la paz,13922
2021-09-07,casos_activos,oruro,449
2021-09-07,casos_activos,pando,1887
2021-09-07,casos_activos,potosi,1486
2021-09-07,casos_activos,santa cruz,3950
2021-09-07,casos_activos,tarija,5724
2021-09-07,casos_acumulados,beni,20562
2021-09-07,casos_acumulados,chuquisaca,32604
2021-09-07,casos_acumulados,cochabamba,74354
2021-09-07,casos_acumulados,la paz,101144
2021-09-07,casos_acumulados,oruro,24177
2021-09-07,casos_acumulados,pando,6829
2021-09-07,casos_acumulados,potosi,23610
2021-09-07,casos_acumulados,santa cruz,171580
2021-09-07,casos_acumulados,tarija,38658
2021-09-07,casos_nuevos,beni,10
2021-09-07,casos_nuevos,chuquisaca,35
2021-09-07,casos_nuevos,cochabamba,65
2021-09-07,casos_nuevos,la paz,55
2021-09-07,casos_nuevos,oruro,14
2021-09-07,casos_nuevos,pando,3
2021-09-07,casos_nuevos,potosi,48
2021-09-07,casos_nuevos,santa cruz,118
2021-09-07,casos_nuevos,tarija,55
2021-09-07,decesos_acumulados,beni,894
2021-09-07,decesos_acumulados,chuquisaca,1370
2021-09-07,decesos_acumulados,cochabamba,2758
2021-09-07,decesos_acumulados,la paz,2643
2021-09-07,decesos_acumulados,oruro,1325
2021-09-07,decesos_acumulados,pando,324
2021-09-07,decesos_acumulados,potosi,821
2021-09-07,decesos_acumulados,santa cruz,7381
2021-09-07,decesos_acumulados,tarija,1013
2021-09-07,decesos_nuevos,beni,1
2021-09-07,decesos_nuevos,chuquisaca,1
2021-09-07,decesos_nuevos,cochabamba,2
2021-09-07,decesos_nuevos,la paz,2
2021-09-07,decesos_nuevos,oruro,0
2021-09-07,decesos_nuevos,pando,0
2021-09-07,decesos_nuevos,potosi,0
2021-09-07,decesos_nuevos,santa cruz,8
2021-09-07,decesos_nuevos,tarija,1
2021-09-07,indice_de_positividad,beni,28
2021-09-07,indice_de_positividad,chuquisaca,27
2021-09-07,indice_de_positividad,cochabamba,18
2021-09-07,indice_de_positividad,la paz,60
2021-09-07,indice_de_positividad,oruro,26
2021-09-07,indice_de_positividad,pando,25
2021-09-07,indice_de_positividad,potosi,29
2021-09-07,indice_de_positividad,santa cruz,19
2021-09-07,indice_de_positividad,tarija,30
2021-09-07,indice_de_positividad_promedio,beni,29
2021-09-07,indice_de_positividad_promedio,chuquisaca,24
2021-09-07,indice_de_positividad_promedio,cochabamba,20
2021-09-07,indice_de_positividad_promedio,la paz,20
2021-09-07,indice_de_positividad_promedio,oruro,28
2021-09-07,indice_de_positividad_promedio,pando,27
2021-09-07,indice_de_positividad_promedio,potosi,28
2021-09-07,indice_de_positividad_promedio,santa cruz,25
2021-09-07,indice_de_positividad_promedio,tarija,31
2021-09-07,recuperados_acumulados,beni,19581
2021-09-07,recuperados_acumulados,chuquisaca,26543
2021-09-07,recuperados_acumulados,cochabamba,70767
2021-09-07,recuperados_acumulados,la paz,84579
2021-09-07,recuperados_acumulados,oruro,22403
2021-09-07,recuperados_acumulados,pando,4618
2021-09-07,recuperados_acumulados,potosi,21303
2021-09-07,recuperados_acumulados,santa cruz,160249
2021-09-07,recuperados_acumulados,tarija,31921
2021-09-08,casos_activos,beni,83
2021-09-08,casos_activos,chuquisaca,4520
2021-09-08,casos_activos,cochabamba,831
2021-09-08,casos_activos,la paz,13757
2021-09-08,casos_activos,oruro,471
2021-09-08,casos_activos,pando,1877
2021-09-08,casos_activos,potosi,1472
2021-09-08,casos_activos,santa cruz,4008
2021-09-08,casos_activos,tarija,5565
2021-09-08,casos_acumulados,beni,20563
2021-09-08,casos_acumulados,chuquisaca,32630
2021-09-08,casos_acumulados,cochabamba,74411
2021-09-08,casos_acumulados,la paz,101239
2021-09-08,casos_acumulados,oruro,24212
2021-09-08,casos_acumulados,pando,6829
2021-09-08,casos_acumulados,potosi,23640
2021-09-08,casos_acumulados,santa cruz,171689
2021-09-08,casos_acumulados,tarija,38701
2021-09-08,casos_nuevos,beni,1
2021-09-08,casos_nuevos,chuquisaca,26
2021-09-08,casos_nuevos,cochabamba,57
2021-09-08,casos_nuevos,la paz,95
2021-09-08,casos_nuevos,oruro,35
2021-09-08,casos_nuevos,pando,0
2021-09-08,casos_nuevos,potosi,30
2021-09-08,casos_nuevos,santa cruz,109
2021-09-08,casos_nuevos,tarija,43
2021-09-08,decesos_acumulados,beni,894
2021-09-08,decesos_acumulados,chuquisaca,1374
2021-09-08,decesos_acumulados,cochabamba,2758
2021-09-08,decesos_acumulados,la paz,2646
2021-09-08,decesos_acumulados,oruro,1326
2021-09-08,decesos_acumulados,pando,324
2021-09-08,decesos_acumulados,potosi,821
2021-09-08,decesos_acumulados,santa cruz,7385
2021-09-08,decesos_acumulados,tarija,1013
2021-09-08,decesos_nuevos,beni,0
2021-09-08,decesos_nuevos,chuquisaca,4
2021-09-08,decesos_nuevos,cochabamba,0
2021-09-08,decesos_nuevos,la paz,3
2021-09-08,decesos_nuevos,oruro,1
2021-09-08,decesos_nuevos,pando,0
2021-09-08,decesos_nuevos,potosi,0
2021-09-08,decesos_nuevos,santa cruz,4
2021-09-08,decesos_nuevos,tarija,0
2021-09-08,indice_de_positividad,beni,27
2021-09-08,indice_de_positividad,chuquisaca,27
2021-09-08,indice_de_positividad,cochabamba,18
2021-09-08,indice_de_positividad,la paz,60
2021-09-08,indice_de_positividad,oruro,26
2021-09-08,indice_de_positividad,pando,25
2021-09-08,indice_de_positividad,potosi,29
2021-09-08,indice_de_positividad,santa cruz,19
2021-09-08,indice_de_positividad,tarija,30
2021-09-08,indice_de_positividad_promedio,beni,29
2021-09-08,indice_de_positividad_promedio,chuquisaca,24
2021-09-08,indice_de_positividad_promedio,cochabamba,20
2021-09-08,indice_de_positividad_promedio,la paz,20
2021-09-08,indice_de_positividad_promedio,oruro,28
2021-09-08,indice_de_positividad_promedio,pando,27
2021-09-08,indice_de_positividad_promedio,potosi,28
2021-09-08,indice_de_positividad_promedio,santa cruz,25
2021-09-08,indice_de_positividad_promedio,tarija,31
2021-09-08,recuperados_acumulados,beni,19586
2021-09-08,recuperados_acumulados,chuquisaca,26736
2021-09-08,recuperados_acumulados,cochabamba,70822
2021-09-08,recuperados_acumulados,la paz,84836
2021-09-08,recuperados_acumulados,oruro,22415
2021-09-08,recuperados_acumulados,pando,4628
2021-09-08,recuperados_acumulados,potosi,21347
2021-09-08,recuperados_acumulados,santa cruz,160296
2021-09-08,recuperados_acumulados,tarija,32123
2021-09-09,casos_activos,beni,86
2021-09-09,casos_activos,chuquisaca,4384
2021-09-09,casos_activos,cochabamba,833
2021-09-09,casos_activos,la paz,13540
2021-09-09,casos_activos,oruro,478
2021-09-09,casos_activos,pando,1877
2021-09-09,casos_activos,potosi,1433
2021-09-09,casos_activos,santa cruz,3941
2021-09-09,casos_activos,tarija,5367
2021-09-09,casos_acumulados,beni,20574
2021-09-09,casos_acumulados,chuquisaca,32654
2021-09-09,casos_acumulados,cochabamba,74484
2021-09-09,casos_acumulados,la paz,101317
2021-09-09,casos_acumulados,oruro,24227
2021-09-09,casos_acumulados,pando,6829
2021-09-09,casos_acumulados,potosi,23671
2021-09-09,casos_acumulados,santa cruz,171788
2021-09-09,casos_acumulados,tarija,38749
2021-09-09,casos_nuevos,beni,11
2021-09-09,casos_nuevos,chuquisaca,24
2021-09-09,casos_nuevos,cochabamba,73
2021-09-09,casos_nuevos,la paz,78
2021-09-09,casos_nuevos,oruro,15
2021-09-09,casos_nuevos,pando,0
2021-09-09,casos_nuevos,potosi,31
2021-09-09,casos_nuevos,santa cruz,99
2021-09-09,casos_nuevos,tarija,48
2021-09-09,decesos_acumulados,beni,895
2021-09-09,decesos_acumulados,chuquisaca,1374
2021-09-09,decesos_acumulados,cochabamba,2759
2021-09-09,decesos_acumulados,la paz,2648
2021-09-09,decesos_acumulados,oruro,1330
2021-09-09,decesos_acumulados,pando,324
2021-09-09,decesos_acumulados,potosi,822
2021-09-09,decesos_acumulados,santa cruz,7392
2021-09-09,decesos_acumulados,tarija,1014
2021-09-09,decesos_nuevos,beni,1
2021-09-09,decesos_nuevos,chuquisaca,0
2021-09-09,decesos_nuevos,cochabamba,1
2021-09-09,decesos_nuevos,la paz,2
2021-09-09,decesos_nuevos,oruro,4
2021-09-09,decesos_nuevos,pando,0
2021-09-09,decesos_nuevos,potosi,1
2021-09-09,decesos_nuevos,santa cruz,7
2021-09-09,decesos_nuevos,tarija,1
2021-09-09,indice_de_positividad,beni,27
2021-09-09,indice_de_positividad,chuquisaca,27
2021-09-09,indice_de_positividad,cochabamba,18
2021-09-09,indice_de_positividad,la paz,60
2021-09-09,indice_de_positividad,oruro,26
2021-09-09,indice_de_positividad,pando,25
2021-09-09,indice_de_positividad,potosi,29
2021-09-09,indice_de_positividad,santa cruz,19
2021-09-09,indice_de_positividad,tarija,30
2021-09-09,indice_de_positividad_promedio,beni,29
2021-09-09,indice_de_positividad_promedio,chuquisaca,24
2021-09-09,indice_de_positividad_promedio,cochabamba,20
2021-09-09,indice_de_positividad_promedio,la paz,20
2021-09-09,indice_de_positividad_promedio,oruro,28
2021-09-09,indice_de_positividad_promedio,pando,27
2021-09-09,indice_de_positividad_promedio,potosi,28
2021-09-09,indice_de_positividad_promedio,santa cruz,25
2021-09-09,indice_de_positividad_promedio,tarija,31
2021-09-09,recuperados_acumulados,beni,19593
2021-09-09,recuperados_acumulados,chuquisaca,26896
2021-09-09,recuperados_acumulados,cochabamba,70892
2021-09-09,recuperados_acumulados,la paz,85129
2021-09-09,recuperados_acumulados,oruro,22419
2021-09-09,recuperados_acumulados,pando,4628
2021-09-09,recuperados_acumulados,potosi,21416
2021-09-09,recuperados_acumulados,santa cruz,160455
2021-09-09,recuperados_acumulados,tarija,32368
2021-09-10,casos_activos,beni,83
2021-09-10,casos_activos,chuquisaca,4227
2021-09-10,casos_activos,cochabamba,797
2021-09-10,casos_activos,la paz,13342
2021-09-10,casos_activos,oruro,488
2021-09-10,casos_activos,pando,1877
2021-09-10,casos_activos,potosi,1448
2021-09-10,casos_activos,santa cruz,3951
2021-09-10,casos_activos,tarija,5233
2021-09-10,casos_acumulados,beni,20576
2021-09-10,casos_acumulados,chuquisaca,32695
2021-09-10,casos_acumulados,cochabamba,74524
2021-09-10,casos_acumulados,la paz,101401
2021-09-10,casos_acumulados,oruro,24243
2021-09-10,casos_acumulados,pando,6829
2021-09-10,casos_acumulados,potosi,23702
2021-09-10,casos_acumulados,santa cruz,171909
2021-09-10,casos_acumulados,tarija,38785
2021-09-10,casos_nuevos,beni,2
2021-09-10,casos_nuevos,chuquisaca,41
2021-09-10,casos_nuevos,cochabamba,40
2021-09-10,casos_nuevos,la paz,84
2021-09-10,casos_nuevos,oruro,16
2021-09-10,casos_nuevos,pando,0
2021-09-10,casos_nuevos,potosi,31
2021-09-10,casos_nuevos,santa cruz,121
2021-09-10,casos_nuevos,tarija,36
2021-09-10,decesos_acumulados,beni,895
2021-09-10,decesos_acumulados,chuquisaca,1375
2021-09-10,decesos_acumulados,cochabamba,2760
2021-09-10,decesos_acumulados,la paz,2651
2021-09-10,decesos_acumulados,oruro,1330
2021-09-10,decesos_acumulados,pando,324
2021-09-10,decesos_acumulados,potosi,824
2021-09-10,decesos_acumulados,santa cruz,7394
2021-09-10,decesos_acumulados,tarija,1015
2021-09-10,decesos_nuevos,beni,0
2021-09-10,decesos_nuevos,chuquisaca,1
2021-09-10,decesos_nuevos,cochabamba,1
2021-09-10,decesos_nuevos,la paz,3
2021-09-10,decesos_nuevos,oruro,0
2021-09-10,decesos_nuevos,pando,0
2021-09-10,decesos_nuevos,potosi,2
2021-09-10,decesos_nuevos,santa cruz,2
2021-09-10,decesos_nuevos,tarija,1
2021-09-10,indice_de_positividad,beni,27
2021-09-10,indice_de_positividad,chuquisaca,27
2021-09-10,indice_de_positividad,cochabamba,18
2021-09-10,indice_de_positividad,la paz,60
2021-09-10,indice_de_positividad,oruro,26
2021-09-10,indice_de_positividad,pando,25
2021-09-10,indice_de_positividad,potosi,29
2021-09-10,indice_de_positividad,santa cruz,19
2021-09-10,indice_de_positividad,tarija,30
2021-09-10,indice_de_positividad_promedio,beni,29
2021-09-10,indice_de_positividad_promedio,chuquisaca,24
2021-09-10,indice_de_positividad_promedio,cochabamba,20
2021-09-10,indice_de_positividad_promedio,la paz,20
2021-09-10,indice_de_positividad_promedio,oruro,27
2021-09-10,indice_de_positividad_promedio,pando,27
2021-09-10,indice_de_positividad_promedio,potosi,28
2021-09-10,indice_de_positividad_promedio,santa cruz,25
2021-09-10,indice_de_positividad_promedio,tarija,31
2021-09-10,recuperados_acumulados,beni,19598
2021-09-10,recuperados_acumulados,chuquisaca,27093
2021-09-10,recuperados_acumulados,cochabamba,70967
2021-09-10,recuperados_acumulados,la paz,85408
2021-09-10,recuperados_acumulados,oruro,22425
2021-09-10,recuperados_acumulados,pando,4628
2021-09-10,recuperados_acumulados,potosi,21430
2021-09-10,recuperados_acumulados,santa cruz,160564
2021-09-10,recuperados_acumulados,tarija,32537
2021-09-11,casos_activos,beni,84
2021-09-11,casos_activos,chuquisaca,4068
2021-09-11,casos_activos,cochabamba,763
2021-09-11,casos_activos,la paz,13157
2021-09-11,casos_activos,oruro,494
2021-09-11,casos_activos,pando,1877
2021-09-11,casos_activos,potosi,1291
2021-09-11,casos_activos,santa cruz,3898
2021-09-11,casos_activos,tarija,5232
2021-09-11,casos_acumulados,beni,20577
2021-09-11,casos_acumulados,chuquisaca,32709
2021-09-11,casos_acumulados,cochabamba,74543
2021-09-11,casos_acumulados,la paz,101498
2021-09-11,casos_acumulados,oruro,24253
2021-09-11,casos_acumulados,pando,6829
2021-09-11,casos_acumulados,potosi,23718
2021-09-11,casos_acumulados,santa cruz,171967
2021-09-11,casos_acumulados,tarija,38800
2021-09-11,casos_nuevos,beni,1
2021-09-11,casos_nuevos,chuquisaca,14
2021-09-11,casos_nuevos,cochabamba,19
2021-09-11,casos_nuevos,la paz,97
2021-09-11,casos_nuevos,oruro,10
2021-09-11,casos_nuevos,pando,0
2021-09-11,casos_nuevos,potosi,16
2021-09-11,casos_nuevos,santa cruz,58
2021-09-11,casos_nuevos,tarija,15
2021-09-11,decesos_acumulados,beni,895
2021-09-11,decesos_acumulados,chuquisaca,1375
2021-09-11,decesos_acumulados,cochabamba,2760
2021-09-11,decesos_acumulados,la paz,2654
2021-09-11,decesos_acumulados,oruro,1331
2021-09-11,decesos_acumulados,pando,324
2021-09-11,decesos_acumulados,potosi,827
2021-09-11,decesos_acumulados,santa cruz,7401
2021-09-11,decesos_acumulados,tarija,1015
2021-09-11,decesos_nuevos,beni,0
2021-09-11,decesos_nuevos,chuquisaca,0
2021-09-11,decesos_nuevos,cochabamba,0
2021-09-11,decesos_nuevos,la paz,3
2021-09-11,decesos_nuevos,oruro,1
2021-09-11,decesos_nuevos,pando,0
2021-09-11,decesos_nuevos,potosi,3
2021-09-11,decesos_nuevos,santa cruz,7
2021-09-11,decesos_nuevos,tarija,0
2021-09-11,indice_de_positividad,beni,27
2021-09-11,indice_de_positividad,chuquisaca,27
2021-09-11,indice_de_positividad,cochabamba,18
2021-09-11,indice_de_positividad,la paz,59
2021-09-11,indice_de_positividad,oruro,26
2021-09-11,indice_de_positividad,pando,25
2021-09-11,indice_de_positividad,potosi,29
2021-09-11,indice_de_positividad,santa cruz,19
2021-09-11,indice_de_positividad,tarija,30
2021-09-11,indice_de_positividad_promedio,beni,29
2021-09-11,indice_de_positividad_promedio,chuquisaca,24
2021-09-11,indice_de_positividad_promedio,cochabamba,20
2021-09-11,indice_de_positividad_promedio,la paz,20
2021-09-11,indice_de_positividad_promedio,oruro,27
2021-09-11,indice_de_positividad_promedio,pando,27
2021-09-11,indice_de_positividad_promedio,potosi,28
2021-09-11,indice_de_positividad_promedio,santa cruz,25
2021-09-11,indice_de_positividad_promedio,tarija,31
2021-09-11,recuperados_acumulados,beni,19598
2021-09-11,recuperados_acumulados,chuquisaca,27266
2021-09-11,recuperados_acumulados,cochabamba,71020
2021-09-11,recuperados_acumulados,la paz,85687
2021-09-11,recuperados_acumulados,oruro,22428
2021-09-11,recuperados_acumulados,pando,4628
2021-09-11,recuperados_acumulados,potosi,21600
2021-09-11,recuperados_acumulados,santa cruz,160668
2021-09-11,recuperados_acumulados,tarija,32553
2021-09-12,casos_activos,beni,84
2021-09-12,casos_activos,chuquisaca,4080
2021-09-12,casos_activos,cochabamba,780
2021-09-12,casos_activos,la paz,13204
2021-09-12,casos_activos,oruro,503
2021-09-12,casos_activos,pando,1877
2021-09-12,casos_activos,potosi,1304
2021-09-12,casos_activos,santa cruz,3928
2021-09-12,casos_activos,tarija,5240
2021-09-12,casos_acumulados,beni,20577
2021-09-12,casos_acumulados,chuquisaca,32721
2021-09-12,casos_acumulados,cochabamba,74560
2021-09-12,casos_acumulados,la paz,101547
2021-09-12,casos_acumulados,oruro,24263
2021-09-12,casos_acumulados,pando,6829
2021-09-12,casos_acumulados,potosi,23732
2021-09-12,casos_acumulados,santa cruz,171998
2021-09-12,casos_acumulados,tarija,38808
2021-09-12,casos_nuevos,beni,0
2021-09-12,casos_nuevos,chuquisaca,12
2021-09-12,casos_nuevos,cochabamba,17
2021-09-12,casos_nuevos,la paz,49
2021-09-12,casos_nuevos,oruro,10
2021-09-12,casos_nuevos,pando,0
2021-09-12,casos_nuevos,potosi,14
2021-09-12,casos_nuevos,santa cruz,31
2021-09-12,casos_nuevos,tarija,8
2021-09-12,decesos_acumulados,beni,895
2021-09-12,decesos_acumulados,chuquisaca,1375
2021-09-12,decesos_acumulados,cochabamba,2760
2021-09-12,decesos_acumulados,la paz,2656
2021-09-12,decesos_acumulados,oruro,1332
2021-09-12,decesos_acumulados,pando,324
2021-09-12,decesos_acumulados,potosi,828
2021-09-12,decesos_acumulados,santa cruz,7402
2021-09-12,decesos_acumulados,tarija,1015
2021-09-12,decesos_nuevos,beni,0
2021-09-12,decesos_nuevos,chuquisaca,0
2021-09-12,decesos_nuevos,cochabamba,0
2021-09-12,decesos_nuevos,la paz,2
2021-09-12,decesos_nuevos,oruro,1
2021-09-12,decesos_nuevos,pando,0
2021-09-12,decesos_nuevos,potosi,1
2021-09-12,decesos_nuevos,santa cruz,1
2021-09-12,decesos_nuevos,tarija,0
2021-09-12,indice_de_positividad,beni,27
2021-09-12,indice_de_positividad,chuquisaca,27
2021-09-12,indice_de_positividad,cochabamba,18
2021-09-12,indice_de_positividad,la paz,59
2021-09-12,indice_de_positividad,oruro,26
2021-09-12,indice_de_positividad,pando,25
2021-09-12,indice_de_positividad,potosi,29
2021-09-12,indice_de_positividad,santa cruz,19
2021-09-12,indice_de_positividad,tarija,30
2021-09-12,indice_de_positividad_promedio,beni,29
2021-09-12,indice_de_positividad_promedio,chuquisaca,23
2021-09-12,indice_de_positividad_promedio,cochabamba,20
2021-09-12,indice_de_positividad_promedio,la paz,20
2021-09-12,indice_de_positividad_promedio,oruro,27
2021-09-12,indice_de_positividad_promedio,pando,26
2021-09-12,indice_de_positividad_promedio,potosi,28
2021-09-12,indice_de_positividad_promedio,santa cruz,25
2021-09-12,indice_de_positividad_promedio,tarija,31
2021-09-12,recuperados_acumulados,beni,19598
2021-09-12,recuperados_acumulados,chuquisaca,27266
2021-09-12,recuperados_acumulados,cochabamba,71020
2021-09-12,recuperados_acumulados,la paz,85687
2021-09-12,recuperados_acumulados,oruro,22428
2021-09-12,recuperados_acumulados,pando,4628
2021-09-12,recuperados_acumulados,potosi,21600
2021-09-12,recuperados_acumulados,santa cruz,160668
2021-09-12,recuperados_acumulados,tarija,32553
2021-09-14,casos_activos,beni,82
2021-09-14,casos_activos,chuquisaca,3668
2021-09-14,casos_activos,cochabamba,724
2021-09-14,casos_activos,la paz,12451
2021-09-14,casos_activos,oruro,512
2021-09-14,casos_activos,pando,1873
2021-09-14,casos_activos,potosi,1218
2021-09-14,casos_activos,santa cruz,3800
2021-09-14,casos_activos,tarija,4873
2021-09-14,casos_acumulados,beni,20600
2021-09-14,casos_acumulados,chuquisaca,32767
2021-09-14,casos_acumulados,cochabamba,74635
2021-09-14,casos_acumulados,la paz,101635
2021-09-14,casos_acumulados,oruro,24282
2021-09-14,casos_acumulados,pando,6829
2021-09-14,casos_acumulados,potosi,23787
2021-09-14,casos_acumulados,santa cruz,172193
2021-09-14,casos_acumulados,tarija,38884
2021-09-14,casos_nuevos,beni,21
