name_0,name_1,name_2,name_3,population,gid_0,gid_1,gid_2,gid_3
Brazil,Bahia,Brejões,,12031,BRA,BRA.5_1,BRA.5.53_1,
Brazil,Bahia,Brotas de Macaúbas,,9153,BRA,BRA.5_1,BRA.5.55_1,
Brazil,Bahia,Brumado,,67384,BRA,BRA.5_1,BRA.5.56_1,
Brazil,Bahia,Buerarema,,17468,BRA,BRA.5_1,BRA.5.57_1,
Brazil,Bahia,Buritirama,,21404,BRA,BRA.5_1,BRA.5.58_1,
Brazil,Bahia,Caatiba,,8664,BRA,BRA.5_1,BRA.5.59_1,
Brazil,Bahia,Cabaceiras do Paraguaçu,,18623,BRA,BRA.5_1,BRA.5.60_1,
Brazil,Bahia,Cachoeira,,35874,BRA,BRA.5_1,BRA.5.61_1,
Brazil,Bahia,Caculé,,23908,BRA,BRA.5_1,BRA.5.62_1,
Brazil,Bahia,Caetanos,,14710,BRA,BRA.5_1,BRA.5.64_1,
Brazil,Bahia,Caetité,,49207,BRA,BRA.5_1,BRA.5.65_1,
Brazil,Bahia,Cafarnaum,,19066,BRA,BRA.5_1,BRA.5.66_1,
Brazil,Bahia,Cairu,,16384,BRA,BRA.5_1,BRA.5.67_1,
Brazil,Bahia,Caldeirão Grande,,14707,BRA,BRA.5_1,BRA.5.68_1,
Brazil,Bahia,Camacan,,31861,BRA,BRA.5_1,BRA.5.69_1,
Brazil,Bahia,Camamu,,34641,BRA,BRA.5_1,BRA.5.71_1,
Brazil,Bahia,Camaçari,,368548,BRA,BRA.5_1,BRA.5.70_1,
Brazil,Bahia,Campo Alegre de Lourdes,,28833,BRA,BRA.5_1,BRA.5.72_1,
Brazil,Bahia,Campo Formoso,,70667,BRA,BRA.5_1,BRA.5.73_1,
Brazil,Bahia,Canarana,,29137,BRA,BRA.5_1,BRA.5.75_1,
Brazil,Bahia,Canavieiras,,29490,BRA,BRA.5_1,BRA.5.76_1,
Brazil,Bahia,Candeal,,7850,BRA,BRA.5_1,BRA.5.77_1,
Brazil,Bahia,Candeias,,89391,BRA,BRA.5_1,BRA.5.78_1,
Brazil,Bahia,Candiba,,14061,BRA,BRA.5_1,BRA.5.79_1,
Brazil,Bahia,Cansanção,,33135,BRA,BRA.5_1,BRA.5.81_1,
Brazil,Bahia,Canudos,,17561,BRA,BRA.5_1,BRA.5.82_1,
Brazil,Bahia,Canápolis,,8694,BRA,BRA.5_1,BRA.5.74_1,
Brazil,Bahia,Capela do Alto Alegre,,11200,BRA,BRA.5_1,BRA.5.83_1,
Brazil,Bahia,Capim Grosso,,30193,BRA,BRA.5_1,BRA.5.84_1,
Brazil,Bahia,Caravelas,,22320,BRA,BRA.5_1,BRA.5.86_1,
Brazil,Bahia,Caraíbas,,7639,BRA,BRA.5_1,BRA.5.85_1,
Brazil,Bahia,Cardeal da Silva,,8072,BRA,BRA.5_1,BRA.5.87_1,
Brazil,Bahia,Carinhanha,,29272,BRA,BRA.5_1,BRA.5.88_1,
Brazil,Bahia,Casa Nova,,75824,BRA,BRA.5_1,BRA.5.89_1,
Brazil,Bahia,Castro Alves,,26352,BRA,BRA.5_1,BRA.5.90_1,
Brazil,Bahia,Catolândia,,3184,BRA,BRA.5_1,BRA.5.91_1,
Brazil,Bahia,Catu,,56851,BRA,BRA.5_1,BRA.5.92_1,
Brazil,Bahia,Caturama,,9229,BRA,BRA.5_1,BRA.5.93_1,
Brazil,Bahia,Caém,,9084,BRA,BRA.5_1,BRA.5.63_1,
Brazil,Bahia,Central,,16972,BRA,BRA.5_1,BRA.5.94_1,
Brazil,Bahia,Chorrochó,,11155,BRA,BRA.5_1,BRA.5.95_1,
Brazil,Bahia,Cipó,,17963,BRA,BRA.5_1,BRA.5.97_1,
Brazil,Bahia,Coaraci,,15937,BRA,BRA.5_1,BRA.5.98_1,
Brazil,Bahia,Cocos,,18725,BRA,BRA.5_1,BRA.5.99_1,
Brazil,Bahia,Conceicao do Almeida,,2454,BRA,BRA.5_1,BRA.5.101_1,
Brazil,Bahia,Conceição da Feira,,23316,BRA,BRA.5_1,BRA.5.100_1,
Brazil,Bahia,Conceição do Almeida,,14281,BRA,BRA.5_1,BRA.5.102_1,
Brazil,Bahia,Conceição do Coité,,68935,BRA,BRA.5_1,BRA.5.103_1,
Brazil,Bahia,Conceição do Jacuípe,,33151,BRA,BRA.5_1,BRA.5.104_1,
Brazil,Bahia,Conde,,25485,BRA,BRA.5_1,BRA.5.105_1,
Brazil,Bahia,Condeúba,,15968,BRA,BRA.5_1,BRA.5.106_1,
Brazil,Bahia,Contendas do Sincorá,,4695,BRA,BRA.5_1,BRA.5.107_1,
Brazil,Bahia,Coração de Maria,,24091,BRA,BRA.5_1,BRA.5.108_1,
Brazil,Bahia,Cordeiros,,8645,BRA,BRA.5_1,BRA.5.109_1,
Brazil,Bahia,Coribe,,13732,BRA,BRA.5_1,BRA.5.110_1,
Brazil,Bahia,Coronel João Sá,,15110,BRA,BRA.5_1,BRA.5.111_1,
Brazil,Bahia,Correntina,,33217,BRA,BRA.5_1,BRA.5.112_1,
Brazil,Bahia,Cotegipe,,25317,BRA,BRA.5_1,BRA.5.113_1,
Brazil,Bahia,Cravolândia,,5689,BRA,BRA.5_1,BRA.5.114_1,
Brazil,Bahia,Cristópolis,,11419,BRA,BRA.5_1,BRA.5.116_1,
Brazil,Bahia,Crisópolis,,20406,BRA,BRA.5_1,BRA.5.115_1,
Brazil,Bahia,Cruz das Almas,,64974,BRA,BRA.5_1,BRA.5.117_1,
Brazil,Bahia,Curaçá,,35168,BRA,BRA.5_1,BRA.5.118_1,
Brazil,Bahia,Cândido Sales,,24682,BRA,BRA.5_1,BRA.5.80_1,
Brazil,Bahia,Cícero Dantas,,32908,BRA,BRA.5_1,BRA.5.96_1,
Brazil,Bahia,Dias d'vila,,92683,BRA,BRA.5_1,BRA.5.120_1,
Brazil,Bahia,Dom Basílio,,11909,BRA,BRA.5_1,BRA.5.121_1,
Brazil,Bahia,Dom Macedo Costa,,3909,BRA,BRA.5_1,BRA.5.122_1,
Brazil,Bahia,Dário Meira,,9471,BRA,BRA.5_1,BRA.5.119_1,
Brazil,Bahia,Elísio Medrado,,8294,BRA,BRA.5_1,BRA.5.123_1,
Brazil,Bahia,Encruzilhada,,19197,BRA,BRA.5_1,BRA.5.124_1,
Brazil,Bahia,Entre Rios,,43007,BRA,BRA.5_1,BRA.5.125_1,
Brazil,Bahia,Esplanada,,40315,BRA,BRA.5_1,BRA.5.127_1,
Brazil,Bahia,Euclides da Cunha,,60312,BRA,BRA.5_1,BRA.5.128_1,
Brazil,Bahia,Eunápolis,,119201,BRA,BRA.5_1,BRA.5.129_1,
Brazil,Bahia,Feira da Mata,,6594,BRA,BRA.5_1,BRA.5.131_1,
Brazil,Bahia,Feira de Santana,,647480,BRA,BRA.5_1,BRA.5.132_1,
Brazil,Bahia,Filadélfia,,16182,BRA,BRA.5_1,BRA.5.133_1,
Brazil,Bahia,Firmino Alves,,5612,BRA,BRA.5_1,BRA.5.134_1,
Brazil,Bahia,Floresta Azul,,10057,BRA,BRA.5_1,BRA.5.135_1,
Brazil,Bahia,Formosa do Rio Preto,,27525,BRA,BRA.5_1,BRA.5.136_1,
Brazil,Bahia,Fátima,,17559,BRA,BRA.5_1,BRA.5.130_1,
Brazil,Bahia,Gandu,,33614,BRA,BRA.5_1,BRA.5.137_1,
Brazil,Bahia,Gavião,,3525,BRA,BRA.5_1,BRA.5.138_1,
Brazil,Bahia,Gentio do Ouro,,11193,BRA,BRA.5_1,BRA.5.139_1,
Brazil,Bahia,Glória,,15532,BRA,BRA.5_1,BRA.5.140_1,
Brazil,Bahia,Gongogi,,6587,BRA,BRA.5_1,BRA.5.141_1,
Brazil,Bahia,Governador Mangabeira,,20885,BRA,BRA.5_1,BRA.5.142_1,
Brazil,Bahia,Guajeru,,6480,BRA,BRA.5_1,BRA.5.143_1,
Brazil,Bahia,Guanambi,,87096,BRA,BRA.5_1,BRA.5.144_1,
Brazil,Bahia,Guaratinga,,23627,BRA,BRA.5_1,BRA.5.145_1,
Brazil,Bahia,Heliópolis,,12172,BRA,BRA.5_1,BRA.5.146_1,
Brazil,Bahia,Iaçu,,23174,BRA,BRA.5_1,BRA.5.147_1,
Brazil,Bahia,Ibiassucê,,7690,BRA,BRA.5_1,BRA.5.148_1,
Brazil,Bahia,Ibicaraí,,19835,BRA,BRA.5_1,BRA.5.149_1,
Brazil,Bahia,Ibicoara,,20923,BRA,BRA.5_1,BRA.5.150_1,
Brazil,Bahia,Ibicuí,,16524,BRA,BRA.5_1,BRA.5.151_1,
Brazil,Bahia,Ibipeba,,18639,BRA,BRA.5_1,BRA.5.152_1,
Brazil,Bahia,Ibipitanga,,14918,BRA,BRA.5_1,BRA.5.153_1,
Brazil,Bahia,Ibiquera,,5267,BRA,BRA.5_1,BRA.5.154_1,
Brazil,Bahia,Ibirapitanga,,24741,BRA,BRA.5_1,BRA.5.155_1,
Brazil,Bahia,Ibirapuã,,8937,BRA,BRA.5_1,BRA.5.156_1,
Brazil,Bahia,Ibirataia,,14082,BRA,BRA.5_1,BRA.5.157_1,
Brazil,Bahia,Ibitiara,,16111,BRA,BRA.5_1,BRA.5.158_1,
Brazil,Bahia,Ibititá,,16763,BRA,BRA.5_1,BRA.5.159_1,
Brazil,Bahia,Ibotirama,,26054,BRA,BRA.5_1,BRA.5.160_1,
Brazil,Bahia,Ichu,,5621,BRA,BRA.5_1,BRA.5.161_1,
Brazil,Bahia,Igaporã,,15371,BRA,BRA.5_1,BRA.5.162_1,
Brazil,Bahia,Igrapiúna,,11451,BRA,BRA.5_1,BRA.5.163_1,
Brazil,Bahia,Iguaí,,26409,BRA,BRA.5_1,BRA.5.164_1,
Brazil,Bahia,Ilhéus,,151114,BRA,BRA.5_1,BRA.5.165_1,
Brazil,Bahia,Inhambupe,,43166,BRA,BRA.5_1,BRA.5.166_1,
Brazil,Bahia,Ipecaetá,,13510,BRA,BRA.5_1,BRA.5.167_1,
Brazil,Bahia,Ipiaú,,42179,BRA,BRA.5_1,BRA.5.168_1,
Brazil,Bahia,Ipirá,,57245,BRA,BRA.5_1,BRA.5.169_1,
Brazil,Bahia,Ipupiara,,10093,BRA,BRA.5_1,BRA.5.170_1,
Brazil,Bahia,Irajuba,,7259,BRA,BRA.5_1,BRA.5.171_1,
Brazil,Bahia,Iramaia,,8114,BRA,BRA.5_1,BRA.5.172_1,
Brazil,Bahia,Iraquara,,23616,BRA,BRA.5_1,BRA.5.173_1,
Brazil,Bahia,Irará,,25878,BRA,BRA.5_1,BRA.5.174_1,
Brazil,Bahia,Irecê,,76570,BRA,BRA.5_1,BRA.5.175_1,
Brazil,Bahia,Itabela,,31487,BRA,BRA.5_1,BRA.5.176_1,
Brazil,Bahia,Itaberaba,,64443,BRA,BRA.5_1,BRA.5.177_1,
Brazil,Bahia,Itabuna,,212178,BRA,BRA.5_1,BRA.5.178_1,
Brazil,Bahia,Itacaré,,31755,BRA,BRA.5_1,BRA.5.179_1,
Brazil,Bahia,Itaeté,,15656,BRA,BRA.5_1,BRA.5.180_1,
Brazil,Bahia,Itagi,,11783,BRA,BRA.5_1,BRA.5.182_1,
Brazil,Bahia,Itagibá,,17093,BRA,BRA.5_1,BRA.5.181_1,
Brazil,Bahia,Itagimirim,,6520,BRA,BRA.5_1,BRA.5.183_1,
Brazil,Bahia,Itaguaçu da Bahia,,15469,BRA,BRA.5_1,BRA.5.184_1,
Brazil,Bahia,Itaju do Colônia,,6331,BRA,BRA.5_1,BRA.5.185_1,
Brazil,Bahia,Itajuípe,,19726,BRA,BRA.5_1,BRA.5.186_1,
Brazil,Bahia,Itamaraju,,61676,BRA,BRA.5_1,BRA.5.187_1,
Brazil,Bahia,Itamari,,7967,BRA,BRA.5_1,BRA.5.188_1,
Brazil,Bahia,Itambé,,19670,BRA,BRA.5_1,BRA.5.189_1,
Brazil,Bahia,Itanagra,,7327,BRA,BRA.5_1,BRA.5.190_1,
Brazil,Bahia,Itanhém,,19071,BRA,BRA.5_1,BRA.5.191_1,
Brazil,Bahia,Itaparica,,18683,BRA,BRA.5_1,BRA.5.192_1,
Brazil,Bahia,Itapebi,,9875,BRA,BRA.5_1,BRA.5.193_1,
Brazil,Bahia,Itapetinga,,75710,BRA,BRA.5_1,BRA.5.195_1,
Brazil,Bahia,Itapicuru,,39721,BRA,BRA.5_1,BRA.5.196_1,
Brazil,Bahia,Itapitanga,,9969,BRA,BRA.5_1,BRA.5.197_1,
Brazil,Bahia,Itapé,,8793,BRA,BRA.5_1,BRA.5.194_1,
Brazil,Bahia,Itaquara,,8081,BRA,BRA.5_1,BRA.5.198_1,
Brazil,Bahia,Itarantim,,21497,BRA,BRA.5_1,BRA.5.199_1,
Brazil,Bahia,Itatim,,15935,BRA,BRA.5_1,BRA.5.200_1,
Brazil,Bahia,Itiruçu,,15999,BRA,BRA.5_1,BRA.5.201_1,
Brazil,Bahia,Itiúba,,36811,BRA,BRA.5_1,BRA.5.202_1,
Brazil,Bahia,Itororó,,25894,BRA,BRA.5_1,BRA.5.203_1,
Brazil,Bahia,Ituaçu,,19723,BRA,BRA.5_1,BRA.5.204_1,
Brazil,Bahia,Ituberá,,28322,BRA,BRA.5_1,BRA.5.205_1,
Brazil,Bahia,Iuiú,,10756,BRA,BRA.5_1,BRA.5.206_1,
Brazil,Bahia,Jaborandi,,7492,BRA,BRA.5_1,BRA.5.207_1,
Brazil,Bahia,Jacaraci,,13676,BRA,BRA.5_1,BRA.5.208_1,
Brazil,Bahia,Jacobina,,81103,BRA,BRA.5_1,BRA.5.209_1,
Brazil,Bahia,Jaguaquara,,55532,BRA,BRA.5_1,BRA.5.210_1,
Brazil,Bahia,Jaguarari,,34302,BRA,BRA.5_1,BRA.5.211_1,
Brazil,Bahia,Jaguaripe,,19675,BRA,BRA.5_1,BRA.5.212_1,
Brazil,Bahia,Jandaíra,,9025,BRA,BRA.5_1,BRA.5.213_1,
Brazil,Bahia,Jequié,,155852,BRA,BRA.5_1,BRA.5.214_1,
Brazil,Bahia,Jeremoabo,,17806,BRA,BRA.5_1,BRA.5.215_1,
Brazil,Bahia,Jiquiriçá,,37621,BRA,BRA.5_1,BRA.5.216_1,
Brazil,Bahia,Jitaúna,,10279,BRA,BRA.5_1,BRA.5.217_1,
Brazil,Bahia,João Dourado,,28217,BRA,BRA.5_1,BRA.5.218_1,
Brazil,Bahia,Juazeiro,,223200,BRA,BRA.5_1,BRA.5.219_1,
Brazil,Bahia,Jucuruçu,,9622,BRA,BRA.5_1,BRA.5.220_1,
Brazil,Bahia,Jussara,,14946,BRA,BRA.5_1,BRA.5.221_1,
Brazil,Bahia,Jussari,,5664,BRA,BRA.5_1,BRA.5.222_1,
Brazil,Bahia,Jussiape,,5983,BRA,BRA.5_1,BRA.5.223_1,
Brazil,Bahia,Lafaiete Coutinho,,3276,BRA,BRA.5_1,BRA.5.224_1,
Brazil,Bahia,Lagoa Real,,15706,BRA,BRA.5_1,BRA.5.225_1,
Brazil,Bahia,Laje,,26813,BRA,BRA.5_1,BRA.5.226_1,
Brazil,Bahia,Lajedao,,4755,BRA,BRA.5_1,BRA.5.227_1,
Brazil,Bahia,Lajedinho,,3709,BRA,BRA.5_1,BRA.5.228_1,
Brazil,Bahia,Lajedo do Tabocal,,4684,BRA,BRA.5_1,BRA.5.229_1,
Brazil,Bahia,Lamarão,,12853,BRA,BRA.5_1,BRA.5.230_1,
Brazil,Bahia,Lapão,,26019,BRA,BRA.5_1,BRA.5.231_1,
Brazil,Bahia,Lauro de Freitas,,233400,BRA,BRA.5_1,BRA.5.232_1,
Brazil,Bahia,Lençóis,,11916,BRA,BRA.5_1,BRA.5.233_1,
Brazil,Bahia,Licínio de Almeida,,12774,BRA,BRA.5_1,BRA.5.234_1,
Brazil,Bahia,Livramento do Brumado,,49001,BRA,BRA.5_1,BRA.5.235_1,
Brazil,Bahia,Macajuba,,11123,BRA,BRA.5_1,BRA.5.236_1,
Brazil,Bahia,Macarani,,21597,BRA,BRA.5_1,BRA.5.237_1,
Brazil,Bahia,Macaúbas,,52786,BRA,BRA.5_1,BRA.5.238_1,
Brazil,Bahia,Macururé,,7565,BRA,BRA.5_1,BRA.5.239_1,
Brazil,Bahia,Madre de deus,,13873,BRA,BRA.5_1,BRA.5.240_1,
Brazil,Bahia,Maetinga,,3028,BRA,BRA.5_1,BRA.5.241_1,
Brazil,Bahia,Maiquinique,,8149,BRA,BRA.5_1,BRA.5.242_1,
Brazil,Bahia,Mairi,,18443,BRA,BRA.5_1,BRA.5.243_1,
Brazil,Bahia,Malhada,,17410,BRA,BRA.5_1,BRA.5.245_1,
Brazil,Bahia,Malhada de Pedras,,7518,BRA,BRA.5_1,BRA.5.244_1,
Brazil,Bahia,Manoel Vitorino,,13645,BRA,BRA.5_1,BRA.5.246_1,
Brazil,Bahia,Mansidão,,14330,BRA,BRA.5_1,BRA.5.247_1,
Brazil,Bahia,Maracás,,19476,BRA,BRA.5_1,BRA.5.248_1,
Brazil,Bahia,Maragogipe,,43194,BRA,BRA.5_1,BRA.5.249_1,
Brazil,Bahia,Maraú,,19422,BRA,BRA.5_1,BRA.5.250_1,
Brazil,Bahia,Marcionílio Souza,,10108,BRA,BRA.5_1,BRA.5.251_1,
Brazil,Bahia,Mascote,,13246,BRA,BRA.5_1,BRA.5.252_1,
Brazil,Bahia,Mata de São João,,53558,BRA,BRA.5_1,BRA.5.253_1,
Brazil,Bahia,Matina,,12513,BRA,BRA.5_1,BRA.5.254_1,
Brazil,Bahia,Medeiros Neto,,21524,BRA,BRA.5_1,BRA.5.255_1,
Brazil,Bahia,Miguel Calmon,,25017,BRA,BRA.5_1,BRA.5.256_1,
Brazil,Bahia,Milagres,,9052,BRA,BRA.5_1,BRA.5.257_1,
Brazil,Bahia,Mirangaba,,19133,BRA,BRA.5_1,BRA.5.258_1,
Brazil,Bahia,Mirante,,7171,BRA,BRA.5_1,BRA.5.259_1,
Brazil,Bahia,Monte Santo,,50378,BRA,BRA.5_1,BRA.5.260_1,
Brazil,Bahia,Morpará,,7928,BRA,BRA.5_1,BRA.5.261_1,
Brazil,Bahia,Morro do Chapéu,,36818,BRA,BRA.5_1,BRA.5.262_1,
Brazil,Bahia,Mortugaba,,12748,BRA,BRA.5_1,BRA.5.263_1,
Brazil,Bahia,Mucugê,,8467,BRA,BRA.5_1,BRA.5.264_1,
Brazil,Bahia,Mucuri,,45604,BRA,BRA.5_1,BRA.5.265_1,
Brazil,Bahia,Mulungu do Morro,,9554,BRA,BRA.5_1,BRA.5.266_1,
Brazil,Bahia,Mundo Novo,,27620,BRA,BRA.5_1,BRA.5.267_1,
Brazil,Bahia,Muniz Ferreira,,8095,BRA,BRA.5_1,BRA.5.268_1,
Brazil,Bahia,Muquém de São Francisco,,11432,BRA,BRA.5_1,BRA.5.269_1,
Brazil,Bahia,Muritiba,,30592,BRA,BRA.5_1,BRA.5.270_1,
Brazil,Bahia,Mutuípe,,22441,BRA,BRA.5_1,BRA.5.271_1,
Brazil,Bahia,Nazaré,,28338,BRA,BRA.5_1,BRA.5.272_1,
Brazil,Bahia,Nilo Peçanha,,12813,BRA,BRA.5_1,BRA.5.273_1,
Brazil,Bahia,Nordestina,,13082,BRA,BRA.5_1,BRA.5.274_1,
Brazil,Bahia,Nova Canaã,,17031,BRA,BRA.5_1,BRA.5.275_1,
Brazil,Bahia,Nova Fátima,,7933,BRA,BRA.5_1,BRA.5.276_1,
Brazil,Bahia,Nova Ibiá,,6116,BRA,BRA.5_1,BRA.5.277_1,
Brazil,Bahia,Nova Itarana,,9761,BRA,BRA.5_1,BRA.5.278_1,
Brazil,Bahia,Nova Redenção,,8263,BRA,BRA.5_1,BRA.5.279_1,
Brazil,Bahia,Nova Soure,,24835,BRA,BRA.5_1,BRA.5.280_1,
Brazil,Bahia,Nova Viçosa,,45249,BRA,BRA.5_1,BRA.5.281_1,
Brazil,Bahia,Novo Horizonte,,13371,BRA,BRA.5_1,BRA.5.282_1,
Brazil,Bahia,Novo Triunfo,,13745,BRA,BRA.5_1,BRA.5.283_1,
Brazil,Bahia,Olindina,,26381,BRA,BRA.5_1,BRA.5.284_1,
Brazil,Bahia,Oliveria dos Brejinhos,,22640,BRA,BRA.5_1,BRA.5.285_1,
Brazil,Bahia,Ouriçangas,,9216,BRA,BRA.5_1,BRA.5.286_1,
Brazil,Bahia,Ourolândia,,15145,BRA,BRA.5_1,BRA.5.287_1,
Brazil,Bahia,Palmas de Monte Alto,,21529,BRA,BRA.5_1,BRA.5.288_1,
Brazil,Bahia,Palmeiras,,9367,BRA,BRA.5_1,BRA.5.289_1,
Brazil,Bahia,Paramirim,,22680,BRA,BRA.5_1,BRA.5.290_1,
Brazil,Bahia,Paratinga,,32024,BRA,BRA.5_1,BRA.5.291_1,
Brazil,Bahia,Paripiranga,,29619,BRA,BRA.5_1,BRA.5.292_1,
Brazil,Bahia,Pau Brazil,,8964,BRA,BRA.5_1,BRA.5.293_1,
Brazil,Bahia,Paulo Afonso,,121510,BRA,BRA.5_1,BRA.5.294_1,
Brazil,Bahia,Pedro Alexandre,,17178,BRA,BRA.5_1,BRA.5.297_1,
Brazil,Bahia,Pedrão,,7311,BRA,BRA.5_1,BRA.5.296_1,
Brazil,Bahia,Piatã,,16227,BRA,BRA.5_1,BRA.5.298_1,
Brazil,Bahia,Pilão Arcado,,34983,BRA,BRA.5_1,BRA.5.299_1,
Brazil,Bahia,Pindaí,,15814,BRA,BRA.5_1,BRA.5.300_1,
Brazil,Bahia,Pindobaçu,,18770,BRA,BRA.5_1,BRA.5.301_1,
Brazil,Bahia,Pintadas,,9551,BRA,BRA.5_1,BRA.5.302_1,
Brazil,Bahia,Piraí do Norte,,10174,BRA,BRA.5_1,BRA.5.303_1,
Brazil,Bahia,Piripá,,10371,BRA,BRA.5_1,BRA.5.304_1,
Brazil,Bahia,Piritiba,,25848,BRA,BRA.5_1,BRA.5.305_1,
Brazil,Bahia,Planaltino,,9736,BRA,BRA.5_1,BRA.5.306_1,
Brazil,Bahia,Planalto,,24933,BRA,BRA.5_1,BRA.5.307_1,
Brazil,Bahia,Pojuca,,40281,BRA,BRA.5_1,BRA.5.309_1,
Brazil,Bahia,Ponto Novo,,12816,BRA,BRA.5_1,BRA.5.310_1,
Brazil,Bahia,Porto Seguro,,163711,BRA,BRA.5_1,BRA.5.311_1,
Brazil,Bahia,Potiraguá,,5221,BRA,BRA.5_1,BRA.5.312_1,
Brazil,Bahia,Poções,,47425,BRA,BRA.5_1,BRA.5.308_1,
Brazil,Bahia,Prado,,27061,BRA,BRA.5_1,BRA.5.313_1,
Brazil,Bahia,Presidente Dutra,,14969,BRA,BRA.5_1,BRA.5.314_1,
Brazil,Bahia,Presidente Jânio Quadros,,10772,BRA,BRA.5_1,BRA.5.315_1,
Brazil,Bahia,Presidente Tancredo Neves,,29237,BRA,BRA.5_1,BRA.5.316_1,
Brazil,Bahia,Pé de Serra,,13419,BRA,BRA.5_1,BRA.5.295_1,
Brazil,Bahia,Queimadas,,25489,BRA,BRA.5_1,BRA.5.317_1,
Brazil,Bahia,Quijingue,,27217,BRA,BRA.5_1,BRA.5.318_1,
Brazil,Bahia,Quixabeira,,9346,BRA,BRA.5_1,BRA.5.319_1,
Brazil,Bahia,Rafael Jambeiro,,25878,BRA,BRA.5_1,BRA.5.320_1,
Brazil,Bahia,Remanso,,42091,BRA,BRA.5_1,BRA.5.321_1,
Brazil,Bahia,Retirolândia,,15194,BRA,BRA.5_1,BRA.5.322_1,
Brazil,Bahia,Riachao do Jacuipe,,34178,BRA,BRA.5_1,BRA.5.324_1,
Brazil,Bahia,Riacho de Santana,,33490,BRA,BRA.5_1,BRA.5.325_1,
Brazil,Bahia,Riachão das Neves,,21934,BRA,BRA.5_1,BRA.5.323_1,
Brazil,Bahia,Ribeira do Amparo,,14458,BRA,BRA.5_1,BRA.5.326_1,
Brazil,Bahia,Ribeira do Pombal,,51450,BRA,BRA.5_1,BRA.5.327_1,
Brazil,Bahia,Ribeirão do Largo,,4830,BRA,BRA.5_1,BRA.5.328_1,
Brazil,Bahia,Rio Real,,40817,BRA,BRA.5_1,BRA.5.332_1,
Brazil,Bahia,Rio de Contas,,11794,BRA,BRA.5_1,BRA.5.329_1,
Brazil,Bahia,Rio do Antônio,,16276,BRA,BRA.5_1,BRA.5.330_1,
Brazil,Bahia,Rio do Pires,,12130,BRA,BRA.5_1,BRA.5.331_1,
Brazil,Bahia,Rodelas,,10061,BRA,BRA.5_1,BRA.5.333_1,
Brazil,Bahia,Ruy Barbosa,,31022,BRA,BRA.5_1,BRA.5.334_1,
Brazil,Bahia,Salinas da Margarida,,15435,BRA,BRA.5_1,BRA.5.335_1,
Brazil,Bahia,Salvador,,2872662,BRA,BRA.5_1,BRA.5.336_1,
Brazil,Bahia,Santa Brígida,,13333,BRA,BRA.5_1,BRA.5.338_1,
Brazil,Bahia,Santa Bárbara,,21419,BRA,BRA.5_1,BRA.5.337_1,
Brazil,Bahia,Santa Cruz Cabrália,,26577,BRA,BRA.5_1,BRA.5.339_1,
Brazil,Bahia,Santa Cruz da Vitória,,5953,BRA,BRA.5_1,BRA.5.340_1,
Brazil,Bahia,Santa Inês,,10162,BRA,BRA.5_1,BRA.5.341_1,
Brazil,Bahia,Santa Luzia,,11349,BRA,BRA.5_1,BRA.5.342_1,
Brazil,Bahia,Santa Maria da Vitória,,39359,BRA,BRA.5_1,BRA.5.343_1,
Brazil,Bahia,Santa Rita de Cássia,,28845,BRA,BRA.5_1,BRA.5.344_1,
Brazil,Bahia,Santa Teresinha,,10625,BRA,BRA.5_1,BRA.5.345_1,
Brazil,Bahia,Santaluz,,36710,BRA,BRA.5_1,BRA.5.346_1,
Brazil,Bahia,Santana,,26558,BRA,BRA.5_1,BRA.5.347_1,
Brazil,Bahia,Santanópolis,,10301,BRA,BRA.5_1,BRA.5.348_1,
Brazil,Bahia,Santo Amaro,,58587,BRA,BRA.5_1,BRA.5.349_1,
Brazil,Bahia,Santo Antônio de Jesus,,106986,BRA,BRA.5_1,BRA.5.350_1,
Brazil,Bahia,Santo Estêvão,,55783,BRA,BRA.5_1,BRA.5.351_1,
Brazil,Bahia,Sapeaçu,,16970,BRA,BRA.5_1,BRA.5.364_1,
Brazil,Bahia,Saubara,,11863,BRA,BRA.5_1,BRA.5.366_1,
Brazil,Bahia,Saúde,,12644,BRA,BRA.5_1,BRA.5.367_1,
Brazil,Bahia,Seabra,,49333,BRA,BRA.5_1,BRA.5.368_1,
Brazil,Bahia,Sebastião Laranjeiras,,11845,BRA,BRA.5_1,BRA.5.369_1,
Brazil,Bahia,Senhor do Bonfim,,81274,BRA,BRA.5_1,BRA.5.370_1,
Brazil,Bahia,Sento Sé,,43290,BRA,BRA.5_1,BRA.5.371_1,
Brazil,Bahia,Serra Preta,,13667,BRA,BRA.5_1,BRA.5.374_1,
Brazil,Bahia,Serra do Ramalho,,32790,BRA,BRA.5_1,BRA.5.372_1,
Brazil,Bahia,Serra dourada,,16941,BRA,BRA.5_1,BRA.5.373_1,
Brazil,Bahia,Serrinha,,98305,BRA,BRA.5_1,BRA.5.375_1,
Brazil,Bahia,Serrolândia,,14854,BRA,BRA.5_1,BRA.5.376_1,
Brazil,Bahia,Simões Filho,,138273,BRA,BRA.5_1,BRA.5.377_1,
Brazil,Bahia,Sobradinho,,22736,BRA,BRA.5_1,BRA.5.380_1,
Brazil,Bahia,Souto Soares,,17948,BRA,BRA.5_1,BRA.5.381_1,
Brazil,Bahia,Sátiro Dias,,19026,BRA,BRA.5_1,BRA.5.365_1,
Brazil,Bahia,São Desidério,,39647,BRA,BRA.5_1,BRA.5.352_1,
Brazil,Bahia,São Domingos,,9197,BRA,BRA.5_1,BRA.5.353_1,
