,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24
98,,,,,,,,,,,,,,,,,44.5,24.75,32.5,41.25,39.0,89.5,40.25,33.0,44.75,11.75,5.0,0.0,0.0,32.75,0.0,6.25,0.0,0.0,10.5,0.0,0.0,18.5,0.0,12.0,11.0,13.0,16.5,25.0,37.25,14.75,47.0,15.5,27.75,0.0,28.0,14.75,0.0,0.0,11.5,0.0,26.75,11.0,0.0,4.5,6.25,10.75,23.0,5.75,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,,19.0,56.75,34.25,76.5,26.75,45.25,71.0,59.25,36.25,63.25,50.75,0.0,22.25,3.75,0.0,6.5,4.5,11.5,0.0,4.25,16.0,0.0,0.0,15.5,0.0,0.0,0.0,8.75,23.5,20.0,13.5,27.5,65.5,19.25,8.5,36.25,0.0,31.25,19.75,0.0,0.0,39.75,33.75,36.25,4.25,6.0,17.5,13.75,0.0,25.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,23.75,40.25,44.25,35.0,60.5,75.0,60.0,38.75,35.0,7.25,8.25,9.25,0.0,15.25,0.0,14.75,0.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,9.5,9.25,7.75,13.5,27.75,11.25,41.5,8.25,14.25,4.75,19.25,22.5,0.0,0.0,11.25,0.0,0.0,3.25,3.25,6.75,19.25,15.0,14.75,22.0,0.0,12.0,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,,22.0,32.5,19.5,84.5,18.5,19.5,70.5,35.0,25.5,34.25,39.75,0.0,12.75,5.75,0.0,14.25,3.5,9.5,0.0,0.0,11.5,0.0,0.0,16.0,0.0,0.0,0.0,14.25,6.25,16.0,16.5,48.0,23.0,23.25,13.0,12.25,0.0,37.0,15.75,0.0,11.5,14.0,12.5,15.5,0.0,8.25,0.0,11.5,0.0,12.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,,,7.25,27.5,24.0,95.25,16.5,29.5,58.25,22.0,7.75,35.0,24.5,0.0,4.5,7.75,0.0,3.5,0.0,0.0,0.0,8.0,7.5,0.0,0.0,12.75,0.0,0.0,0.0,11.0,28.0,15.75,15.25,25.25,25.5,9.75,4.75,11.5,0.0,0.0,23.75,0.0,4.75,22.0,21.5,23.25,7.75,3.5,11.75,9.25,0.0,18.75,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,,,31.75,37.0,59.25,20.5,58.5,81.5,52.5,46.75,28.25,10.25,4.75,6.5,0.0,33.0,0.0,13.5,0.0,0.0,0.0,0.0,10.75,0.0,0.0,10.0,16.0,26.0,0.0,31.75,23.75,0.0,51.0,28.5,21.25,0.0,4.25,8.75,0.0,0.0,3.25,15.25,29.25,0.0,0.0,15.0,9.5,7.5,8.0,9.0,0.0,12.25,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,,,,17.75,38.5,38.0,82.25,30.75,22.75,74.25,50.25,44.0,20.75,38.25,0.0,22.75,0.0,0.0,25.25,19.75,5.75,0.0,5.5,32.0,0.0,0.0,5.75,0.0,0.0,0.0,7.25,7.25,24.25,12.5,29.5,47.0,29.75,35.0,12.5,0.0,26.5,36.75,0.0,14.0,24.0,17.25,26.5,0.0,5.0,8.0,9.5,0.0,39.0,23.75,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,,,,50.25,42.25,90.5,25.75,33.25,63.75,45.5,44.0,30.0,34.0,0.0,18.5,0.0,0.0,21.0,19.75,10.5,0.0,5.25,32.0,0.0,0.0,5.75,0.0,0.0,0.0,13.0,19.0,29.5,7.0,35.25,35.0,24.0,35.25,12.25,0.0,21.5,42.0,0.0,9.25,28.25,17.25,30.75,4.25,9.25,8.0,9.5,0.0,34.75,24.0,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,,,,20.25,73.0,77.5,83.75,53.25,63.5,49.0,38.0,15.0,10.0,9.75,0.0,9.25,5.0,0.0,0.0,16.5,9.25,5.5,5.0,5.0,0.0,0.0,9.75,9.75,19.75,35.25,50.25,21.0,36.5,44.75,6.25,32.5,0.0,23.75,0.0,17.75,19.25,5.0,16.25,14.25,4.5,42.5,14.25,8.25,8.5,17.25,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,,,,4.25,80.75,90.25,87.25,62.0,78.5,31.0,45.0,20.5,10.0,9.75,0.0,0.0,10.5,5.25,0.0,16.5,0.0,5.5,5.0,5.0,0.0,0.0,6.0,0.0,19.75,50.75,34.0,28.5,20.5,34.0,13.25,32.5,0.0,12.5,0.0,24.25,21.5,10.5,5.5,19.5,4.5,42.5,14.25,0.0,0.0,23.5,0.0,0.0,0.0,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,,,,12.25,56.25,42.25,65.75,82.5,63.25,22.5,48.25,19.25,3.25,9.75,0.0,13.0,5.5,5.25,0.0,5.75,0.0,0.0,5.25,0.0,0.0,3.5,9.75,19.5,13.75,35.25,23.0,18.75,38.75,26.0,20.5,21.0,4.25,6.25,0.0,6.5,11.25,11.25,11.5,10.0,0.0,20.25,8.25,0.0,9.5,29.75,0.0,9.25,0.0,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,,69.25,32.75,87.25,47.0,32.0,84.5,41.0,44.5,40.25,37.25,0.0,14.75,19.75,0.0,21.0,11.0,5.5,0.0,5.25,17.75,0.0,0.0,16.75,0.0,0.0,0.0,6.0,7.25,13.5,19.25,40.5,40.25,35.75,27.0,27.0,0.0,23.25,23.25,0.0,0.0,23.75,4.5,14.75,4.75,4.0,11.0,19.0,0.0,39.25,4.0,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,,,11.5,39.25,32.75,76.0,84.0,63.0,51.0,26.25,6.75,6.5,0.0,0.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,14.75,6.5,0.0,21.0,23.0,13.25,7.5,48.25,43.25,8.25,52.25,33.75,35.25,8.5,24.0,8.5,0.0,8.0,8.25,21.5,14.5,7.5,6.0,6.25,5.75,19.25,27.75,8.0,0.0,20.25,17.75,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,,,,46.5,30.75,76.25,29.25,26.0,83.75,58.0,16.0,44.0,36.5,0.0,9.75,6.25,0.0,15.25,5.75,11.0,0.0,15.5,19.5,0.0,0.0,34.0,0.0,0.0,0.0,16.5,16.25,12.75,5.75,64.25,27.75,13.25,21.0,12.5,0.0,36.5,20.0,0.0,7.0,13.75,5.25,14.0,0.0,6.25,10.5,17.5,0.0,35.75,10.0,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,,,,,,,,,,,,,,,,10.75,44.0,63.0,47.25,65.5,73.75,19.25,32.5,16.5,9.75,9.75,0.0,0.0,13.75,0.0,0.0,6.0,0.0,8.5,4.25,4.25,0.0,0.0,10.75,4.5,26.5,25.0,48.5,19.5,7.75,31.5,24.5,41.0,0.0,18.0,0.0,17.0,12.75,9.0,17.75,7.75,0.0,48.25,11.5,0.0,4.0,27.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,,,,,,,,,,,,,,,17.5,41.75,68.25,91.75,75.5,68.75,43.0,19.0,24.5,4.0,8.75,0.0,20.0,4.75,22.75,0.0,4.5,7.0,4.25,6.25,11.25,0.0,6.25,4.5,5.25,20.75,25.75,31.5,20.5,24.0,17.25,15.25,11.75,8.5,23.25,0.0,5.0,18.5,14.0,0.0,10.75,11.75,15.25,3.75,17.75,6.0,10.25,0.0,5.75,0.0,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,,,,,,,,,,,,,,,11.75,75.0,38.75,73.0,39.0,84.5,26.25,63.0,9.5,0.0,7.0,0.0,0.0,4.0,9.5,0.0,8.5,0.0,5.5,4.0,7.5,0.0,0.0,4.25,16.25,12.0,44.75,21.5,12.0,17.0,13.25,13.5,24.0,0.0,0.0,0.0,15.5,0.0,8.0,0.0,5.0,8.75,41.0,10.75,0.0,13.0,9.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,,,,,,,,,,,,,,,,61.75,78.0,84.0,65.75,58.75,35.25,29.5,11.0,14.25,7.5,0.0,0.0,0.0,2.75,0.0,0.0,9.25,11.5,0.0,17.5,0.0,0.0,19.75,10.0,20.0,16.75,26.0,18.25,31.25,27.75,8.0,46.75,11.5,21.5,0.0,10.5,8.75,5.25,9.75,10.75,5.5,23.25,28.5,8.75,14.5,30.5,0.0,17.25,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,,,,,,,,,,,,,,,25.25,73.25,86.75,60.75,77.0,70.75,31.5,28.5,11.0,5.0,17.75,0.0,0.0,3.0,0.0,0.0,5.5,0.0,17.0,8.0,5.25,0.0,0.0,3.25,8.75,21.5,11.75,17.25,21.75,17.75,35.0,15.0,60.25,0.0,6.25,0.0,13.25,11.25,8.5,10.25,13.5,13.0,37.0,22.5,0.0,10.75,26.5,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,,,,,,,,,,,,,,,,30.75,79.0,29.0,29.25,80.25,24.75,37.75,56.75,54.75,0.0,17.5,9.75,0.0,22.25,15.5,16.0,0.0,4.75,17.0,0.0,0.0,19.5,0.0,0.0,0.0,12.0,20.0,7.5,19.25,35.25,13.75,11.5,13.75,29.25,0.0,30.75,13.0,0.0,0.0,21.75,12.0,30.25,22.75,8.0,12.25,7.0,0.0,22.5,21.0,4.25,39.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,,,,,,,,,,,,,,,,62.5,45.0,63.5,96.25,72.5,21.0,56.0,9.0,11.0,15.0,0.0,0.0,4.75,4.0,0.0,0.0,6.5,6.25,4.25,18.0,0.0,6.5,4.5,0.0,15.25,42.0,44.75,12.25,33.25,39.25,29.25,40.25,16.25,15.0,0.0,13.5,11.5,6.5,15.0,4.75,18.5,22.75,7.5,6.25,4.0,25.5,0.0,18.0,0.0,0.0,27.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,,,,,,,,,,,,,,,,41.5,35.5,63.25,96.25,58.5,16.25,41.75,4.0,9.0,12.75,0.0,5.75,0.0,4.0,0.0,0.0,6.5,6.25,7.25,13.0,0.0,6.5,4.5,3.0,8.75,32.0,28.25,9.5,44.75,30.0,26.5,27.25,23.75,8.75,0.0,7.5,6.25,6.5,9.25,2.75,9.25,13.25,10.25,9.0,6.75,22.75,0.0,18.0,2.5,0.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,,,,46.5,79.75,12.0,28.0,84.75,21.0,27.5,43.25,21.25,0.0,13.25,7.5,0.0,17.5,0.0,3.5,0.0,3.25,26.0,0.0,0.0,12.0,0.0,0.0,0.0,5.25,32.75,12.0,9.5,31.5,31.25,19.5,23.0,20.0,0.0,20.75,23.75,0.0,7.75,17.25,4.0,10.75,3.75,4.75,12.75,3.75,0.0,17.75,8.25,18.75,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,,,,,,,,,,,,,,,,36.75,59.5,38.0,83.5,68.75,25.75,34.75,8.75,22.25,3.25,0.0,14.75,0.0,18.5,0.0,0.0,0.0,3.75,3.5,10.0,0.0,0.0,10.5,19.75,8.75,42.0,35.0,15.75,50.5,17.25,0.0,9.75,11.5,5.0,0.0,5.0,3.5,13.75,7.75,21.0,11.0,8.75,15.75,13.5,14.0,7.75,0.0,18.5,4.5,0.0,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,,,,,72.5,63.0,53.0,81.0,54.75,46.0,34.5,14.25,5.0,22.5,0.0,0.0,0.0,10.5,0.0,0.0,0.0,10.5,8.75,10.75,0.0,8.25,24.25,14.25,11.25,38.0,10.5,0.0,35.75,29.25,0.0,33.25,21.5,11.25,0.0,0.0,5.25,5.25,36.75,4.75,4.75,17.75,26.0,8.0,0.0,11.75,0.0,0.0,0.0,5.0,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,,,,,,,,,,,,,,,,42.5,95.75,51.0,47.5,67.5,36.5,15.25,30.5,68.25,0.0,8.0,3.5,0.0,21.0,10.5,0.0,0.0,4.5,11.0,0.0,0.0,4.0,0.0,0.0,0.0,6.25,14.0,11.75,21.25,51.5,34.75,4.75,7.25,34.0,0.0,25.25,14.0,0.0,11.0,13.0,14.25,12.75,0.0,7.75,6.25,17.25,0.0,17.75,15.75,6.25,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,,,,,,,,,,,,,,,,35.75,76.75,26.0,12.5,76.5,46.0,23.0,46.5,23.25,0.0,14.75,4.0,0.0,8.5,9.25,0.0,0.0,9.0,8.75,0.0,0.0,18.25,0.0,0.0,0.0,6.0,35.25,0.0,11.75,41.75,37.5,13.75,14.0,24.75,0.0,17.75,21.5,0.0,9.5,36.25,16.0,8.25,4.25,4.25,0.0,5.25,0.0,28.25,11.75,18.0,32.75,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,,,,,,,,,,,,,,,,,81.25,26.75,24.75,74.75,38.5,28.0,48.25,24.75,0.0,14.75,4.0,0.0,13.75,4.5,0.0,0.0,4.5,4.5,0.0,0.0,13.75,0.0,0.0,0.0,13.0,36.25,0.0,11.75,24.5,25.75,8.0,20.5,38.0,0.0,12.5,27.25,0.0,9.5,37.0,7.75,4.75,0.0,4.25,0.0,5.25,0.0,28.5,16.25,13.75,29.5,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,,,,,,,,,,,,,,,,,55.0,67.0,81.25,42.75,23.0,51.5,18.75,0.0,9.25,0.0,0.0,0.0,18.75,0.0,6.5,0.0,9.75,6.5,6.25,0.0,0.0,0.0,6.25,17.5,34.0,29.25,20.5,21.0,28.25,16.25,31.5,0.0,11.25,0.0,15.0,9.5,6.25,7.25,21.25,8.0,32.5,32.75,0.0,0.0,36.25,0.0,0.0,0.0,0.0,9.5,21.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,,,,,,,,,,,,,,,,,84.5,42.25,30.75,76.75,25.5,23.0,55.25,35.5,0.0,17.25,10.0,0.0,19.25,4.5,7.25,0.0,4.5,13.25,0.0,0.0,9.25,0.0,0.0,0.0,15.25,35.75,5.5,0.0,41.5,31.25,16.0,34.0,11.5,0.0,22.5,28.25,0.0,7.25,13.75,9.75,14.25,6.5,4.0,6.0,5.0,0.0,28.75,13.75,20.75,8.5,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,,,,,,,,,,,,,,,,,75.75,32.75,31.25,80.25,20.25,34.0,48.5,50.0,0.0,19.75,5.0,0.0,16.25,5.5,0.0,0.0,10.25,9.25,0.0,0.0,25.75,0.0,0.0,0.0,0.0,14.75,7.0,0.0,18.0,7.5,39.5,0.0,11.5,0.0,19.0,15.25,0.0,4.75,15.0,13.75,10.0,9.5,10.25,0.0,11.25,0.0,24.75,4.75,15.5,24.25,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,,,,,,59.25,37.25,87.75,78.0,17.0,24.5,3.5,0.0,4.75,0.0,0.0,4.75,4.0,0.0,10.0,0.0,14.0,4.75,17.75,0.0,0.0,0.0,3.75,9.5,32.0,37.25,24.25,9.75,18.75,5.25,38.25,0.0,13.0,0.0,5.75,7.75,5.25,0.0,3.25,16.5,32.25,19.75,0.0,8.5,30.75,0.0,0.0,0.0,4.5,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,,,,,,,82.0,63.5,73.75,16.0,29.75,13.75,3.25,10.75,0.0,0.0,7.75,4.25,0.0,5.25,0.0,14.75,4.25,3.25,0.0,0.0,5.5,3.25,14.75,29.0,30.25,0.0,15.25,38.75,10.25,34.25,0.0,6.0,0.0,11.5,19.0,8.25,5.5,12.75,13.0,49.5,15.25,0.0,0.0,37.25,0.0,0.0,0.0,0.0,14.0,21.5,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,,69.5,77.0,31.0,61.0,10.0,10.0,19.0,0.0,0.0,9.0,0.0,0.0,10.75,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,13.75,20.5,24.25,14.0,31.5,13.75,6.75,50.5,0.0,6.5,0.0,6.25,0.0,0.0,31.5,18.25,25.75,31.25,8.5,0.0,5.0,27.25,0.0,0.0,0.0,8.75,5.0,15.0,22.5,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,,,,,,,,,,,,,,,,,85.25,85.25,37.5,29.75,19.0,12.25,27.0,0.0,0.0,17.25,5.0,0.0,3.75,0.0,15.0,8.75,25.0,0.0,0.0,4.0,18.75,4.5,12.5,27.25,29.25,9.5,39.5,6.5,28.25,0.0,8.25,0.0,15.0,16.75,18.25,35.5,3.5,11.0,65.0,18.25,0.0,10.0,23.5,0.0,0.0,0.0,3.5,13.5,12.25,51.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,,,,,,,,,,,,,,,,,,,31.5,77.75,51.25,27.75,51.5,47.0,0.0,3.5,0.0,0.0,17.5,22.75,14.5,0.0,18.25,0.0,0.0,0.0,19.0,0.0,0.0,0.0,13.5,39.0,27.5,10.75,41.0,19.25,30.75,0.0,35.0,0.0,42.25,28.25,0.0,4.0,3.25,21.0,0.0,9.25,3.25,3.5,5.0,0.0,39.25,0.0,0.0,32.5,31.25,0.0,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,,,,,,,,,,,,,,,,,,,88.25,48.75,37.0,41.5,24.0,6.75,17.0,0.0,17.25,0.0,5.25,0.0,0.0,6.25,0.0,6.0,12.25,0.0,0.0,19.75,12.25,17.0,53.5,31.5,0.0,53.75,7.75,6.75,0.0,15.5,16.5,0.0,0.0,0.0,7.0,13.0,0.0,0.0,11.75,0.0,17.25,16.75,21.25,0.0,20.25,0.0,0.0,6.75,37.5,12.25,6.25,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,,,,,,,,,,,,,,,,,,,,69.5,54.75,18.5,51.5,41.5,0.0,15.25,4.5,0.0,4.75,15.25,13.5,0.0,4.5,5.0,0.0,0.0,19.5,0.0,0.0,0.0,6.75,30.75,11.75,18.0,52.75,47.5,29.25,12.0,11.0,0.0,17.0,22.5,0.0,0.0,11.75,7.75,26.0,0.0,4.75,9.0,6.25,0.0,16.5,28.75,12.0,17.5,41.5,0.0,4.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,,,,,,,,,,,,,,,,,,,,87.0,28.5,27.5,54.0,46.0,0.0,8.25,9.25,0.0,26.0,14.0,8.5,0.0,4.75,12.25,0.0,0.0,10.0,0.0,0.0,0.0,6.25,16.75,0.0,5.5,20.5,16.5,16.5,33.25,21.75,0.0,5.0,39.5,0.0,0.0,16.5,6.75,8.25,9.5,5.0,0.0,0.0,0.0,30.75,20.0,24.0,19.25,12.5,0.0,9.0,4.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,,,,,,,,,,,,,,,,,,,,,41.0,33.25,71.25,51.0,0.0,8.25,9.0,0.0,18.75,10.0,4.5,0.0,4.75,8.5,0.0,0.0,10.0,0.0,0.0,0.0,6.25,23.0,0.0,5.5,28.25,22.5,12.25,34.75,12.25,0.0,14.5,48.75,0.0,0.0,12.75,0.0,15.75,9.5,5.0,0.0,9.75,0.0,27.0,24.25,16.75,28.0,13.5,0.0,5.25,12.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,,,,,,,,,,,,,,,,,,,,,42.75,32.5,9.75,9.0,8.0,0.0,0.0,10.75,5.75,0.0,0.0,0.0,0.0,9.25,3.5,0.0,0.0,4.5,0.0,14.0,55.0,21.5,18.25,5.5,12.75,14.0,38.25,0.0,11.5,0.0,10.0,17.25,6.0,6.75,9.75,4.5,41.25,17.5,0.0,8.5,21.25,0.0,0.0,0.0,0.0,18.75,12.75,20.0,5.75,0.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,,,,,,,,,,,,,,,,,,,,,42.25,53.25,13.75,3.25,16.75,0.0,24.5,0.0,6.5,0.0,0.0,6.75,0.0,4.25,3.5,0.0,6.75,13.0,13.75,0.0,24.5,31.75,4.25,40.75,18.0,9.75,0.0,34.25,8.75,0.0,0.0,10.75,3.25,12.25,6.25,0.0,10.0,6.25,17.5,9.25,0.0,0.0,9.75,3.0,0.0,17.25,10.25,6.25,6.5,4.25,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,,,,,,,,,,,,,,,,,,,,51.75,20.5,61.0,33.25,0.0,11.0,14.5,0.0,15.0,13.75,0.0,0.0,4.5,17.25,0.0,0.0,19.25,0.0,0.0,0.0,14.25,28.0,23.25,6.5,33.75,47.5,28.25,22.75,20.75,0.0,26.75,45.5,0.0,26.5,4.0,4.75,16.75,10.5,15.0,13.75,7.25,0.0,32.75,18.0,12.25,33.5,17.75,0.0,0.0,9.5,0.0,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,,,,,,,,,,,,,,,,,,,,,40.75,12.75,20.5,12.75,13.0,0.0,32.5,0.0,6.5,0.0,0.0,14.0,0.0,0.0,13.5,0.0,20.75,21.5,14.25,17.0,37.0,41.75,8.75,68.25,27.5,8.75,0.0,0.0,0.0,0.0,0.0,14.0,6.5,30.5,0.0,0.0,12.25,18.5,31.0,19.0,0.0,0.0,36.5,11.75,0.0,13.25,25.25,12.75,7.0,6.5,24.75,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,,,,,,,,,,,,,,,,,,,27.25,78.25,25.5,0.0,11.0,8.75,0.0,25.5,0.0,4.5,0.0,0.0,20.0,0.0,0.0,4.75,0.0,0.0,0.0,6.25,22.25,0.0,12.25,17.25,13.5,13.75,17.75,20.25,0.0,22.25,4.25,0.0,11.5,18.75,21.75,25.25,15.5,4.0,4.0,12.25,0.0,32.0,13.5,18.0,12.25,5.25,0.0,19.75,4.25,0.0,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,,,,,,,,,,,,,,,,,,,,,,40.25,24.75,4.75,5.0,0.0,23.5,5.0,13.5,0.0,0.0,0.0,5.75,14.25,11.75,0.0,0.0,22.0,20.75,15.0,12.25,18.0,18.0,75.0,26.5,26.5,13.5,0.0,6.25,0.0,6.5,5.5,19.5,13.25,13.0,0.0,27.5,16.0,4.75,9.5,12.25,0.0,20.5,0.0,0.0,18.5,24.25,24.25,10.5,5.0,13.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,,,,,,,,,,,,,,,,,,,,,,37.75,20.0,16.0,17.25,0.0,0.0,4.0,5.0,0.0,12.75,0.0,10.0,0.0,8.5,0.0,0.0,5.5,0.0,21.25,22.25,31.5,22.0,13.0,0.0,8.5,50.75,0.0,10.5,0.0,23.75,9.25,9.5,18.25,10.0,8.5,62.5,24.75,0.0,3.75,22.5,0.0,0.0,0.0,6.0,24.5,11.5,14.75,5.0,0.0,10.75,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,,,,,,,,,,,,,,,,,,,,,,50.5,27.0,6.25,22.75,0.0,0.0,0.0,4.5,0.0,4.5,0.0,11.25,6.75,19.25,0.0,0.0,18.5,7.0,22.75,33.0,31.0,22.75,34.75,39.25,8.75,49.0,0.0,0.0,0.0,5.25,11.5,13.75,14.75,10.25,9.75,22.75,34.25,0.0,0.0,42.25,0.0,0.0,0.0,6.0,39.0,17.25,28.75,6.5,0.0,7.75,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,,,,,,,,,,,,,,,,,,,,,,46.5,45.5,28.25,0.0,4.5,5.75,0.0,6.25,10.0,0.0,0.0,10.0,9.5,0.0,0.0,14.75,0.0,0.0,0.0,9.5,27.75,6.75,11.75,61.5,25.75,12.25,20.75,6.75,0.0,16.25,46.25,0.0,5.0,19.25,19.25,25.0,15.5,4.0,4.25,12.25,0.0,31.0,8.75,15.25,30.25,10.75,0.0,8.5,5.25,0.0,14.5,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
